ra[deg]  dec[deg]  D[kpc]  Vlos[km/s]  PMRA[mas/yr]  PMDEC[mas/yr]
      214.216     -41.8679      43.6506      181.483    -0.317343     -1.12406
      97.0561      37.4104      13.6232      96.9875      2.04966     -6.67060
      328.618      51.0516      51.0725     -169.083    -0.779671     0.106035
      126.759     -62.7508      14.2371      313.269     -1.85861    -0.632600
      288.785     -18.8198      13.1684     -180.597     -3.31751     -2.06200
      252.087      72.2818      25.8854     -297.229     -1.98591     0.247595
      80.6864      4.08925      24.1009     -15.6565      2.95039     -2.93110
      320.968     -34.8214      46.9663      193.768    0.0719594     -1.70648
      133.969      12.6226      32.8713      74.0134    -0.938967     -1.25614
      215.911      30.1751      19.6763     -1.45147     -1.74802     -1.40704
      284.988     -27.0531      13.8245     -1.38820     0.492361    0.0499789
      29.9383     -68.2883      36.7496      106.462      1.78485    -0.117451
      37.2172     -1.84743      47.4367     -153.855     0.907068    -0.960403
      86.5351      52.8046      17.1411     -219.923      1.71888     -2.56475
      40.8745      7.47136      17.3915     -95.7634      2.02109     0.297404
      84.3128      58.5013      14.9745     -106.368      3.89989     -1.88059
      327.577     -8.41443      24.5879     -242.770     -1.21505     -3.07286
      13.8301     -30.2361      72.5700      42.4225     0.219268    -0.769510
      245.354     -81.3056      16.6187      27.2654    -0.958167     0.270582
      253.964     -19.1626      65.9292     -59.4388    -0.642717    -0.282403
      352.327     -14.9365      58.0143     -151.703   0.00241617    -0.283298
      300.437     -21.1730      29.5173     -107.705    -0.542498     -2.40908
      251.482     -30.0954      12.5263      49.6208     -2.09553     -2.13056
      148.080      48.6639      40.1893     -150.107     0.356318     -1.39026
      299.304     -56.7575      37.4122     -64.0970     0.339953    -0.531437
      154.649     -11.4184      26.9600      87.8926     0.184372     -1.09036
      272.229      54.8853      83.6488     -254.011    -0.140029     0.159537
      343.491      23.0164      48.0283     -291.201     0.558751    -0.701319
      190.942      33.4243      17.7108      30.3976     -1.03756     -4.09333
      224.160     -24.4805      25.0362      26.0452     -2.61332     0.165337
      332.491      12.3490      45.7808     -326.423     0.513081   -0.0470694
      112.991      5.25862      7.96059      181.881     -1.89755     -6.01571
      231.521      58.0646      12.3216     -148.626     -4.31541     0.490564
      340.582      19.5500      46.2396     -240.553   -0.0242840     -1.03710
      270.230     -11.5933      16.0053      23.6022    -0.357074     -3.86997
      304.783     -24.6117      24.4303     -64.4508    -0.298385     -2.49246
      40.6676     -32.8715      18.1941      24.5164      2.00309     -1.57609
      180.732      82.4440      45.7414     -94.6759    -0.592159    -0.511313
      250.749      31.4606      85.9038     -46.7300    0.0445396    -0.135180
      254.825      73.9705      14.5906     -283.000     -1.14271      3.32211
      92.2665     -42.5164      27.7421      119.594      1.90191    0.0714042
      233.083     -42.9614      87.3966      106.465   -0.0711695    -0.219409
      49.0181     -28.5203      99.1087      225.045     0.346569    -0.136837
      212.398     -20.2195      43.0722      222.308    -0.967360     -1.29114
      284.532     -76.4076      19.7572      163.863     -1.67924     -2.54220
      71.1936     -24.5632      17.2665      147.574      1.86386     0.402450
      78.6865      44.9060      68.8864     -85.1828     0.617620    -0.763417
      268.038     -44.8677      40.7436      88.3653     0.255025     -1.75419
      236.579     -26.9735      10.6628      181.228     -3.62856     -1.10636
      45.3442      10.7152      31.4082     -26.0926     0.503614     -1.43419
      6.32522      66.2754      34.3364     -348.361      1.10949   -0.0617305
      344.641      38.7919      21.0857     -270.849     -1.65017     -2.13662
      314.823     -36.4954      17.9496     -6.52718    -0.745338     -2.06393
      345.783      24.9491      20.7185     -143.591      2.58606     -2.40322
      273.360      38.0034      88.7339     -439.695   0.00615019    -0.152632
      23.6562     -50.7374      10.1430      186.930      4.76629     -4.19858
      125.682      5.49773      60.7477      137.659     0.189578     0.220611
      134.853      42.1479      19.2552     -112.835     0.633044     -1.28657
      269.797     -24.9404      15.4331     -9.71330     -1.27057     -2.78170
      321.397     -56.1217      21.6763      184.850      1.00662     -2.85215
      341.642     -64.2429      19.7168      285.338      2.59796     -1.36809
      57.6698      59.0885      16.6862     -184.868      2.42619     0.552084
      193.000     -22.7120      28.0180      80.2450    -0.488553    -0.455491
      200.933      27.9557      5.66864     -120.984     -5.33654     -11.3863
      327.405      20.6475      31.3595     -198.762    -0.539097     -1.14231
      274.499     -49.8343      18.1735      77.9473    -0.674025     -2.32398
      272.961     -6.37045      29.4208     -91.2785     -1.62210     -1.76273
      72.7816      88.0069      83.1317     -19.3289     0.723370    -0.284546
      199.740     -58.5164      23.7909      80.8550    -0.970591     0.931875
      121.049     -75.6684      18.2183      272.250      2.42963   -0.0301405
      171.886      25.3240      10.8829     -51.8130     -2.30888     -7.20606
     0.257438      1.03626      85.7118     -23.5980     0.211709    -0.355990
      352.594     -67.2146      11.7057      166.933     -1.34263     -4.33094
      288.189     -30.1404      35.0553      211.758     -1.06891     -1.35303
      266.695     -24.6553      35.4329      9.58996    -0.634606    -0.348351
      230.905      37.0530      69.6723     -146.483    -0.643974    -0.211489
      320.281      6.55780      37.9968     -161.619     0.427684     0.162026
      90.7550     -5.85520      18.5008      125.792      2.14208    -0.300152
      176.580      5.40387      54.7992      100.106    -0.420040     -1.10881
      36.8540      74.7254      16.8070     -112.646      5.11934    0.0122964
      284.804     -9.77013      46.3245     -68.3818    -0.217800    -0.384044
      73.2839     -9.55440      21.6933      101.147      2.30824     -1.98408
      177.498     -23.2430      16.4257      202.545    -0.698271    -0.645701
      311.053     -9.85572      75.2354     -247.285    0.0211998    -0.697898
      122.640      41.4467      15.0956      97.2628      4.28388     -4.70768
      187.119     -45.0111      17.9043      148.185    -0.131276      1.15359
      196.344     -52.4321      11.2905      95.3504     -3.44608      1.28048
      287.590      70.6058      9.29124     -244.631      1.13837      5.52680
      278.608     -19.7575      37.6936     -115.802    -0.240860    -0.806451
      205.210     -70.5787      11.3500      171.069     -2.41493    0.0548749
      337.972     -21.8156      27.4013     -188.947     0.794804    -0.897948
      27.7464     -39.9014      87.8872      137.678    -0.156712   -0.0389254
      174.544      11.5033      54.7120      93.3411    -0.673243    -0.868912
      352.335      41.2828      54.0686     -97.4026   0.00599613   0.00636214
      176.609      26.0110      65.5669      39.9093    -0.483943    -0.455800
      223.938     -6.18302      14.8190   -0.0908966     0.324371     -3.09949
      204.257      36.2556      23.7591      27.6894     -1.25778    -0.147324
      270.364      77.7452      17.5534     -104.533     -1.46041    -0.229592
      135.909      21.1468      31.6415      44.7350    -0.543885     -1.68990
      6.01887     -14.6252      46.0601     -83.8336     0.227318     -1.53747
      182.223      57.1807      33.8484     -268.431    -0.878512     -1.67546
      135.429     -23.9350      18.5586      74.6156     -1.78359    -0.127766
      191.162     -56.3849      17.6622      294.284     -2.94459     -2.22469
      196.859      47.2048      88.1232      88.9667    -0.691989    -0.220372
      336.208      13.5928      31.2098     -105.378     -1.09009     -1.42426
      120.654     -38.0727      6.71035      110.843     -2.19079      1.86134
      274.722      24.7848      29.3112     -247.145     -1.55100    -0.240487
      85.0854     -18.2169      32.0745      113.866     0.957266     -1.22145
      50.0307      2.35587      55.0373      23.1338     0.626834     -1.36919
      131.431     -35.2442      17.4098      257.741     0.131890      1.66639
      183.837      49.1567      23.1463     -218.103     -1.03861     -1.44728
      260.056     -4.73537      11.3683      12.7795    -0.654122     -1.65236
      5.18335     -21.0739      11.4052     -248.726     0.786313     -1.17449
      171.996     -47.1303      25.2297      100.846    -0.994749    -0.606375
      70.3927     -13.9480      23.7455     -38.3253    -0.176089     -1.79484
      13.9237     -77.8981      40.9503      354.736    0.0831801     -1.26825
      195.332     -2.57569      25.1377      68.9050     -2.70023     -1.72285
      131.774     0.354973      34.7498      252.216    -0.595958    -0.171716
      230.837      11.4386      28.1663      26.8341     -1.18603     -2.18991
      333.474     -6.89620      25.2288     -177.390      1.94277     -1.58882
      141.014      23.9767      8.89187      141.289     -1.44084     -7.51794
      141.403     -46.0781      28.4837      286.225    -0.676184     0.394465
      100.756     -78.2945      22.8112      375.367     0.418846     0.125623
      255.191      45.9142      33.8799     -308.790    -0.338723    -0.118651
      193.710      54.5455      20.5175     -9.81013     -2.28264     -1.75213
      271.948     -52.7518      7.04071     -80.2192     -7.77738     -8.66542
      283.798      9.50163      32.0787     -192.763    -0.426029     -1.51725
      246.492      16.4039      14.2278     -14.1346     -2.02027    -0.996795
      33.3562      83.6115      67.7311     -179.480     0.361311     0.373147
      7.64994     -17.7295      15.2797     -233.346      1.24844     -3.67395
      330.438      48.4475      18.7965     -224.721     0.985986     0.680935
      42.6546     -52.1226      56.1430      282.843      1.02307    -0.573675
      146.267      3.67423      16.3442      252.592     -1.85745     -2.84148
      20.0180      52.8213      39.3641     -308.199     0.850024    -0.179103
      15.6010     -9.75469      17.5223     -25.7426      1.21745     -2.69533
      190.536     -1.26274      16.2926      181.789      1.05867    -0.714739
      306.028     -40.9889      17.9968     -16.8194     -1.75785     -4.71989
      218.837    -0.150930      16.9055     -29.0602     -1.75325     -3.65409
      31.0746      32.4112      47.4819     -114.347     0.539247     -1.36396
      226.002     -5.88425      33.6127     -77.6338     -1.29691     -1.44354
      22.3113      27.3641      77.4472     -221.572     0.119388    -0.260046
      266.879      3.26499      7.80029     -117.400     -2.32102     -5.01830
      329.100     -5.76032      24.8691     -161.862      1.59831     -1.23332
