ra[deg]  dec[deg]  D[kpc]  Vlos[km/s]  PMRA[mas/yr]  PMDEC[mas/yr]
      73.5072     -15.7178      27.8084      148.410      1.64345     -1.74522
      253.121      77.2771      14.4117     -124.304     -1.15225    -0.809524
      46.6365     -13.4133      8.09092      306.387      9.19986     -5.15677
      305.902     -50.6862      16.2851      125.919    -0.426476     0.580008
      42.4050      50.8201      34.2517     -198.516    -0.620033     0.318050
      304.008      15.3999      20.7560     -150.831   -0.0458262     -1.06352
      252.468     -12.4677      37.1357     -23.7576   -0.0554984     -1.28196
      210.094      15.7105      66.9763     -95.7612    0.0212316    -0.369318
      157.400     -32.8165      30.2809      229.031    -0.412888      2.25757
      155.073     -57.8758      89.8961      316.251    -0.389552     0.952687
      132.010     -53.2929      12.2737      274.533     0.358314      3.50854
      5.09418     -48.3647      16.0558      66.0876     0.642063     -1.86112
      284.478     -51.0822      23.7709      122.731    -0.999252     -1.49765
      153.158      21.1188      12.9446      95.8578    0.0226363     -4.91047
      31.5693     -58.3599      16.2407      27.6316      3.01759     -1.15606
      164.725     -50.2116      38.7296      192.434     -1.20367    -0.259912
      11.8224     -23.2012      14.4836      1.74926     0.283057     -1.47629
      177.109     -41.7186      15.3676      360.129     -1.83948     -1.78043
      318.342      9.48893      68.3161     -225.605   -0.0902946    -0.930012
      333.230     -72.0470      9.46353      78.1531    -0.661274     -2.68442
      142.511      27.7834      54.0156      268.954     0.607879     -1.13968
      155.729     -46.1739      50.2866      289.429    -0.754804    -0.210774
      162.331     -50.5684      15.3802      353.880      1.26577     0.882315
      359.216     -21.5284      11.6159     -67.0168      1.29384     -2.05164
      17.2303      81.3046      16.1713     -239.213      1.09548      1.50322
      160.204      12.7980      22.8386      250.054    -0.462379      1.01826
      268.912     -8.09007      91.0593     -165.485    -0.177961     -1.31092
      295.664      5.73680      38.9211  -0.00379753    -0.889887    -0.527453
      226.440     -5.91617      78.6795      42.8358    -0.317934    -0.606916
      229.313      60.7016      14.7998     -346.199     -2.85353     0.587038
      358.326     -22.1341      12.3196      166.103      4.44129     -4.58880
      63.9212      9.90986      25.0034      61.9270      2.91830     0.435868
      112.988     -29.3788      54.3486      280.116     0.556451    -0.162784
      166.816      35.3335      19.6070      75.3406     -2.95214     -1.48879
      191.617      28.1866      39.1891      91.6660    -0.319573    -0.463731
      41.3200      38.9288      16.4581     -149.914      3.96979     -2.48883
      92.0305    -0.729145      34.0464      60.6692     0.781373     -1.13890
      19.2094      63.0608      25.3883     -135.145      1.13991    -0.827876
      213.700     -44.1160      42.4670      74.0169     -1.22397    -0.443165
      224.327     -5.36844      15.2291      33.8972   -0.0519585     -1.70208
      283.924      22.7855      55.4116     -243.459     -1.50526     0.352247
      117.750     -12.4994      23.6570      215.119     0.359247    -0.229463
      169.834      25.7405      52.7735     -34.4708    -0.438466     -2.46909
      154.376      18.4294      10.0967     -127.650     -3.04331     -5.58053
      136.865     -8.32906      61.3028      271.208    -0.370365    -0.177352
      49.1699     -11.2130      13.0398     -88.6730      2.00994    -0.367145
      141.170      38.6152      15.5408      15.3888    -0.759000     -3.56036
      359.256      51.9959      14.9773     -314.359      3.21154     -1.09815
      181.312      30.2038      24.2351      68.4008     -1.69747     -1.39370
      329.159     -49.7577      10.0315     -167.208     0.679251     -3.00247
      184.674      35.8790      24.4178     -8.92704    -0.660723     -2.69997
      316.011      24.0041      8.42686     -324.063     -3.34410     -1.08776
      334.330      71.2124      17.6560     -138.455     -2.11030      1.27542
      336.023     -5.73117      26.0305     -232.018    0.0227042     -1.40218
      38.8852     -10.1803      13.2950      87.3447     0.272546     -1.18895
      18.4138     -62.9149      21.2132      154.453      2.51698    0.0683646
      338.650      25.0258      14.0520     -117.057      2.47207    -0.655972
      326.320      46.8520      27.3075     -259.412     0.772843     0.556537
      170.502      47.4241      25.9843      154.790     -1.81183    -0.919667
      57.4819      13.6860      11.8320     -83.0967      3.81608     -4.06120
      21.3191     -15.5154      21.8601      118.844      3.36915   -0.0703888
      282.104     -40.8551      19.6983      138.751     -1.51571     -2.31169
      189.921    -0.168759      28.1371      70.6513    -0.499570     -2.04862
      153.374     -67.6653      28.6395      171.620    -0.668091     0.481499
      326.517     -37.3471      57.2718     -53.9991     0.960093     -1.66977
      70.7176      60.9309      33.0764     -58.4408     0.969993     -1.11967
      330.508     -25.8874      23.6220      100.189      1.22995     0.698138
      210.982     -63.6513      20.5830      208.386     -2.52211      1.19154
      7.82124      46.8079      14.7967     -30.1109      1.55321     -2.19014
      190.478     -59.1990      65.8244      145.282     -1.09656      1.02969
      176.160      40.5353      38.3987    -0.578987     -2.39355     -1.56913
      161.167     -69.4686      53.3793      68.4443     0.437565     0.185479
      95.4327     -27.8729      33.7146      187.830      1.51830     -1.64683
      324.981      50.0771      16.8409     -188.744     0.498612    -0.780369
      342.347     -16.6201      17.4337     -121.902     0.498623     -1.33297
      48.0307     -11.3894      40.9165      27.2023     0.763259    -0.288171
      106.918     -30.4309      28.2557      221.158     0.722643     -2.41453
      14.3780      57.0550      8.11521     -293.972    -0.735830     -2.90512
      110.179     -24.3988      9.43180      325.683      2.65468     0.443752
      108.089      69.0120      17.3645      4.55217     0.887194     -2.61610
      337.647     -5.61380      55.6281      53.5466     0.521170    -0.377986
      212.876      15.6231      10.6160     -52.5455    -0.922753    0.0255520
      128.559     -40.1435      53.1815      373.632    -0.335372     -1.19187
      19.3082     -55.5866      86.2132      215.401      1.09402    -0.520330
      101.226     -13.3478      16.7568      205.598      2.42156    -0.981490
      347.600     -35.2821      22.2365      75.9244      1.57697     -2.12237
      150.656      42.4651      20.3676     -94.5568     0.181681     -2.79436
      42.1696     -15.3216      64.8708      48.4217      1.00913     -1.46517
      66.6265     -13.0259      39.2223      168.163     0.604464     -2.27429
      130.267      81.9872      11.2182     -67.0972     -2.39884     -1.88003
      59.7392      41.9646      17.0237     -56.0033      1.86239    -0.924779
      288.673      10.7551      61.0508     -189.155     0.892214    -0.255189
      192.655     0.251154      94.2958      159.171     0.525716    -0.400078
      122.399     -81.2231      28.5274      273.865      1.57244   -0.0274669
      152.167     -24.1126      17.9376      291.986     0.473139     -2.35234
      308.581     -44.5763      23.7988      79.9920    -0.301659     -2.28463
      13.6802     -8.09169      24.7434      157.812      2.56551     -2.55085
      132.895      50.8567      37.3398      13.3733     0.715997    -0.925996
      149.416      46.0162      13.3414     -62.4241     -1.82816     -6.17130
      63.5199     -6.09613      25.5376      261.968    -0.293064    -0.422001
      99.0910      18.9799      78.4320      120.447     0.685469     0.690219
      11.0871     -17.8138      37.1301     -95.5315      1.79026     -2.05914
      161.464      14.5001      93.5249      22.7358     -1.04399     -1.29936
      7.14708      5.78250      19.9500     -159.278     0.787767    -0.828406
      323.982      22.1663      19.7668     -253.955     0.173873    -0.833157
      92.4349     -71.9682      12.5493      55.7571      2.48108     -1.57943
      124.520     -48.6912      77.7286      311.201    -0.721502    -0.397138
      78.0579      26.5966      12.6907     -115.908      1.10636     -3.09738
      194.003     -69.7617      35.7969      253.718     0.327695    -0.759172
      294.351     -37.5847      6.24730      98.0225     -3.90368     -9.70818
      197.956     -43.7008      12.2519      211.979     -1.64459     -2.58893
      109.197      29.0166      20.6341      28.1511     0.211823     -2.97494
      328.835      2.66046      45.6152     -190.448     0.172140    -0.918796
      46.1040      50.7572      83.3911     -294.330     0.356987    -0.885870
      48.5123     -52.7703      13.7533      108.839      2.13694    -0.172635
      352.031     -85.1926      33.9654      4.77706      1.13845     -1.13824
      229.624     -40.0114      35.1707      15.0028    -0.832056     -2.20919
      326.459      23.6961      28.9643     -191.837     0.804956     0.279546
      142.496     -8.08393      28.3965      162.001      1.95528     -1.19220
      237.969     -39.3982      84.4730      63.8439   -0.0668117     0.187555
      140.172     -72.9715      12.7708      330.746     -1.96662     0.360712
      328.128      38.4931      31.1438     -246.974    -0.378421     -1.24127
      315.627     -18.7796      48.9997     -209.615     0.774827     -1.59734
      129.944     -11.3904      18.8558      202.569     0.956200     0.872232
      307.509      25.7150      30.1615     -322.093      1.32421     0.598735
      186.553     -13.7744      26.6665      248.624     -1.87984    -0.793972
      327.887      50.9364      43.9271     -378.457     0.601050     0.262704
      241.750     -8.99409      34.0514      67.5038    -0.288629    -0.980318
      324.884      27.6776      27.6209     -253.952     0.719376     -1.55250
      13.8291     -58.1954      35.9261     -145.194     0.617526     -1.27765
      107.447    -0.875592      13.1393      191.066      2.31239     -3.79428
      334.625      13.7129      70.3105     -20.5606     0.662292     -1.52687
      118.462      8.27284      44.4676      317.000     0.790754     -1.55809
      259.580     -35.3615      30.3616      196.215     -2.30185    -0.638530
      47.7350      13.9656      35.8848     -153.884      1.34984     -1.76538
      76.8021      6.03611      30.4103      185.634     0.761167     -1.89419
